,top words,ID,Text
293,"['competing', 'call', 'duty', 'arena', 'shooter', 'space', 'fluidly', 'cod', 'competing', 'madden', 'etc', 'love', 'lot', 'gaming', 'darling', 'games', 'sense', 'snobbery', 'around', 'yearly', 'release', 'titles', 'reeks', 'elitism', 'lame', 'cringelord', 'behaviour']",5486,who is competing with call of duty in the arena shooter space and doing it as fluidly as cod who is competing with madden k etc i love a lot of the r gaming darling games too but the sense of snobbery around here for yearly release titles reeks of elitism lame cringelord behaviour
294,"['cod', 'ultimate', 'team']",5497,cod ultimate team
295,"['missed', 'old', 'fortnite', 'started', 'wish', 'got', 'spawn', 'skins', 'cod']",5503,i missed all the old fortnite i just started i wish they got the spawn skins not cod 
296,"['misunderstand', 'like', 'movement', 'movement', 'thing', 'separate', 'game', 'simple', 'cod', 'especially', 'competitive', 'standpoint', 'without', 'movement', 'game', 'becomes', 'corner', 'sitting', 'teams', 'shooting', 'nightmare', 'understand', 'makes', 'harder', 'lower', 'tiered', 'players', 'compete', 'players', 'advanced', 'movement', 'sbmm', 'making', 'people', 'miss', 'bullets', 'name', 'game', 'many', 'many', 'different', 'shooters', 'cod']",5504,you misunderstand i like the movement movement is the only thing that can separate yourself in a game as simple as cod especially from a competitive standpoint without movement the game becomes a corner sitting teams shooting nightmare i understand it makes it harder for lower tiered players to compete with players with advanced movement but that's what sbmm is for making people miss bullets is the name of the game in many many different shooters too not just cod 
297,"['damn', 'horse', 'armor', 'downhill', 'literally', 'ceo', 'discussing', 'real', 'money', 'gun', 'reloads', 'stage', 'hated', 'typing']",5505,that damn horse armor it was all downhill from there we're literally at the ceo's discussing real money for gun reloads stage i hated typing that out
298,"['thing', 'would', 'rather', 'less', 'play', 'cod', 'campaign', 'watch', 'cod', 'campaign']",5515,the only thing i would rather do less than play a cod campaign is watch a cod campaign 
299,"['activision', 'blows', 'wz', 'replaces', 'half', 'baked', 'wz', 'vastly', 'worse', 'screw', 'players', 'skins', 'force', 'buy', 'new', 'ones', 'diehard', 'cod', 'stans', 'next', 'time', 'yearly', 'mandatory', 'tithe', 'comes', 'around', 'thanks', 'letting', 'us', 'keep', 'skins', 'daddy', 'activision']",5524,activision blows up wz and replaces it with a half baked wz that's vastly worse to screw players out of their skins and force them to buy new ones diehard cod stans the next time the yearly mandatory tithe comes around thanks for letting us keep our skins daddy activision 
300,['shipment'],5533,shipment 
301,"['yep', 'see', 'streamers', 'bitching', 'whining', 'cod', 'damn', 'time', 'whilst', 'continue', 'play', 'cod', 'day', 'day']",5542,yep you see streamers bitching and whining about cod all the damn time whilst they continue to play cod day after day 
302,"['hell', 'yeah', 'games', 'zombies', 'historically', 'authentic']",5544,hell yeah games with zombies are historically authentic
303,"['ridiculous', 'killstreaks', 'kills', 'match', 'lol', 'people', 'compaining', 'since', 'original', 'mw', 'miss', 'old', 'mp', 'character', 'customization', 'black', 'ops', 'used', 'crazy', 'cod', 'multi', 'feels', 'regressed', 'years', 'stopped', 'buying', 'like', 'black', 'ops', 'got', 'quarantine', 'cold', 'war', 'fun', 'playing', 'bit', 'friends', 'yeah', 'shitty', 'game']",5547,> before you had these ridiculous killstreaks that get most of the kills in a match lol people have been compaining about this since the original mw i do miss the old mp character customization black ops used to have crazy how cod multi feels it has regressed over the years i stopped buying them at like black ops then got in in quarantine with cold war was fun playing it a bit with friends but yeah it's such a shitty game
304,"['golden', 'weapons', 'precedent', 'minor', 'cultural', 'phenomenon', 'time', 'saddam', 'hussein', 'golden', 'weapons', 'captured', 'photographed']",5548,the golden weapons have precedent it was a minor cultural phenomenon at the time because saddam hussein's golden weapons had been captured and photographed 
305,"['fun', 'want', 'check', 'notes', 'serious', 'cod']",5551,fun get out we want *check notes* a more **serious** cod 
306,"['militaristic', 'shooter', 'militaristic', 'shooter', 'since', 'first', 'game', 'always', 'run', 'gun', 'arcade', 'shooter']",5553,> militaristic shooter it hasn't been a militaristic shooter since the first game it has always been just a run and gun arcade shooter 
307,"['think', 'correct', 'goofy', 'skins', 'cod', 'far', 'back']",5559,i don't think this is correct there have been goofy skins in cod as far back as 
308,"['modern', 'warfare', 'campaigns', 'play', 'like', 'cold', 'war', 'movies', 'peak', 'michael', 'bay']",5567,the modern warfare campaigns play like cold war movies from the s or peak s michael bay 
309,"['cod', 'campaigns', 'mediocrity', 'argue', 'worth', 'straight', 'cope']",5569,the cod campaigns are mediocrity and to argue they’re worth is just straight up cope
310,"['bo', 'absolutely', 'better', 'bo', 'last', 'great', 'boots', 'ground', 'cod', 'great', 'multiplayer', 'zombies', 'campaign']",5576,bo is absolutely better than bo last great boots on the ground cod with great multiplayer zombies and campaign 
311,"['played', 'cod', 'since', 'mw', 'launch', 'refunded', 'lmao', 'alright']",5578,i haven’t played cod since mw **launch** and i refunded lmao but alright
312,"['dmz', 'gonna', 'warzone', 'updated', 'alongside', 'mw']",5591,dmz is gonna be in warzone which will get updated alongside mw 
313,"['height', 'franchise', 'popularity', 'call', 'duty', 'actually', 'see', 'premium', 'subscription', 'service', 'inflation', 'adjusted', 'year']",5602,at the height of the franchise's popularity call of duty actually [did see its own premium subscription service] inflation adjusted it was about a year 
314,"['called', 'blackcell']",5603,we have that its called blackcell 
315,"['old', 'fortnite', 'one', 'never', 'got', 'cartoony', 'zombie', 'survival', 'shooter']",5629,the old fortnite is the one we never got; a cartoony zombie survival shooter
316,"['tbf', 'horse', 'armor', 'also', 'gave', 'horse', 'extra', 'health']",5630,tbf horse armor was and also gave your horse extra health
317,"['like', 'taking', 'skins', 'warzone', 'fix', 'new', 'release', 'mad', 'understand', 'peoples', 'hatred', 'call', 'duty', 'mind', 'blowing', 'lol']",5646,so you don’t like what they did by taking skins in warzone so they fix that for the new release and you’re mad about it i just don’t understand peoples hatred of call of duty it’s mind blowing lol 
318,['cod'],5649,that was cod 
319,"['saw', 'something', 'ago', 'either', 'treyarch', 'activision', 'blizzard', 'large', 'patented', 'something', 'like', 'purchases', 'give', 'easier', 'lobbies', 'touted', 'people', 'like', 'blamed', 'truth', 'cod', 'rage', 'commentators', 'find', 'actual', 'sources', 'patent', 'claim', 'companies', 'filed', 'edit', 'actually', 'find', 'patent', 'activision', 'file', 'patents', 'google', 'com', 'patent', 'us', 'en']",5652,i saw something a while ago about how either treyarch or activision blizzard at large patented something like this where purchases give you easier lobbies and it's been touted by people like blamed truth and other cod rage commentators but you can't find any actual sources to the patent they claim the companies filed for edit i actually did find the patent that activision did file patents google com patent us b en
320,"['one', 'persistent', 'meme', 'cod', 'community', 'refuses', 'let', 'go', 'along', 'skill', 'based', 'footsteps', 'skill', 'based', 'damage', 'skill', 'based', 'lag', 'swear', 'god', 'cod', 'players', 'narcisisstic', 'conspiratorial', 'gamers', 'ever', 'make', 'random', 'bullshit', 'game', 'mechanics', 'explain', 'really', 'activision', 'fault', 'killstreak']",5653,this one is a persistent meme that the cod community refuses to let go of along with skill based footsteps skill based damage and skill based lag i swear to god cod players are some of the most narcisisstic conspiratorial gamers ever they will make up random bullshit about game mechanics to explain why it's really activision's fault that they aren't on a killstreak
321,"['said', 'intended', 'year', 'cycle', 'leak', 'say', 'mw', 'glorified', 'dlc', 'need', 'mw', 'installed', 'play', 'beta', 'use', 'animations', 'mw', 'mw', 'warzone', 'use', 'engine']",5654,i said it being intended to be a year cycle was a leak i didn't say mw isn't a glorified dlc >why you need mw installed to play the beta why do they use same animations because mw mw & warzone all use the same engine 
322,"['wacky', 'guns', 'fine', 'bright', 'neon', 'clown', 'operators', 'eyesore']",5657,wacky guns are fine it's just the bright neon clown operators that are an eyesore 
323,"['play', 'mw', 'campaign', 'much', 'soul']",5665,did you play the mw campaign it had so much soul
324,"['bo', 'better', 'multiplayer', 'zombies', 'pro', 'cod', 'better', 'watch', 'bo', 'campaign', 'stand', 'still', 'top', 'cod', 'doubt', 'bo', 'objectively', 'better']",5667,bo had better multiplayer zombies and pro cod was x better to watch bo only has its campaign to stand on still a top cod no doubt but bo was objectively better
325,"['mcd', 'cod', 'comparison', 'apt', 'selling', 'products', 'designed', 'psychologically', 'addictive', 'possible', 'mcd', 'way', 'engineer', 'food', 'products', 'cod', 'way', 'engineer', 'matchmaking', 'eomm', 'optimize', 'user', 'engagement', 'leads', 'businesses', 'wildly', 'popular', 'wouldnt', 'consider', 'products', 'good', 'moreso', 'engineered', 'addictive', 'contrast', 'game', 'like', 'baulder', 'gate', 'nice', 'steakhouse', 'baulder', 'gate', 'game', 'trying', 'sell', 'story', 'expirence', 'keep', 'engaged', 'isnt', 'trying', 'psychologically', 'addicted', 'nice', 'steakhouse', 'trying', 'make', 'best', 'steak', 'possibly', 'make', 'optimize', 'menu', 'maximum', 'addictiveness', 'psycologically', 'addictive', 'good', 'cod', 'good', 'sense', 'mcd', 'cod', 'terrible', 'way', 'mcd', 'terrible', 'compared', 'good', 'steakhouse']",5670,the mcd and cod comparison is very apt they are both selling products that are designed to be as psychologically addictive as possible mcd does it by the way the engineer their food products and cod does it by the way the engineer their matchmaking with eomm to optimize user engagement this leads to these businesses being wildly popular but i wouldnt consider their products to be good moreso engineered to be addictive contrast this to a game like baulder's gate or a nice steakhouse baulder's gate is a game that is trying to sell you a story and an expirence to keep you engaged and isnt trying to get you psychologically addicted the nice steakhouse is trying to make the best steak they can possibly make not optimize their menu for maximum addictiveness psycologically addictive = good cod is good in the same sense mcd is cod is terrible in the same way mcd is terrible compared to a good steakhouse 
326,"['disagree', 'cod', 'matchmaking', 'designed', 'psychologically', 'addictive', 'possible', 'eomm', 'way', 'mcd', 'engineers', 'food', 'addictive', 'possible', 'everyone', 'knows', 'products', 'terrible', 'addictiveness', 'always', 'keep', 'best', 'sellers']",5671,i disagree cod's matchmaking is designed to be as psychologically addictive as possible with eomm the same way mcd is engineers their food to be as addictive as possible everyone knows these products are terrible but the addictiveness will always keep them to be best sellers 
327,"['already', 'said', 'dmz', 'getting', 'mw', 'integration', 'nothing', 'new', 'coming', 'life', 'support', 'open', 'world', 'zombies', 'mode', 'essentially', 'replacing']",5677,they already said that dmz will not be getting the mw integration nothing new is coming for it it’s on life support the open world zombies mode is essentially replacing it 
328,"['fuck', 'remember']",5682,fuck i remember that
329,"['mw', 'best', 'selling', 'call', 'duty', 'knew', 'would', 'sell', 'well', 'mw', 'made', 'million', 'within', 'days', 'releasing', 'january', 'made', 'billion', 'mw', 'made', 'million', 'days', 'took', 'ten', 'days', 'surpass', 'billion', 'call', 'duty', 'record', 'holders', 'mw', 'black', 'ops', 'make', 'another', 'mw', 'probably', 'going', 'better', 'mw', 'mainly', 'makarov', 'nostalgia', 'mw', 'opinion', 'mw', 'pretty', 'much', 'every', 'call', 'duty', 'since', 'call', 'duty', 'modern', 'warfare', 'reskin', 'anyway']",5684,mw is their best selling call of duty they knew it would sell well because mw made million within days of releasing and by january it had made over billion mw made million in days and it took ten days for it to surpass billion before that the call of duty record holders were mw and black ops why wouldn't they make another mw it's probably going to do better than mw mainly because of makarov and the nostalgia from mw in my opinion it's mw pretty much every call of duty since call of duty modern warfare is a reskin anyway 
330,"['weird', 'people', 'consider', 'warzone', 'call', 'duty', 'love', 'multiplayer', 'campaign', 'hate', 'warzone']",5693,so weird to me how people consider warzone call of duty now i love the multiplayer and campaign i hate warzone 
331,"['nah', 'got', 'reversed', 'play', 'campaign', 'years', 'release', 'cheap', 'podcast', 'sporting', 'event', 'side']",5695,nah you've got it reversed play the campaign a few years after release so you can get it cheap while having a podcast or sporting event on on the side 
332,"['average', 'operator', 'pack', 'like', 'bucks', 'comes', 'gun', 'skins', 'operator', 'skin', 'sticker', 'fodder', 'one', 'cares']",5696,the average operator pack is like bucks and comes with gun skins and an operator skin no + some sticker fodder no one cares about 
333,"['neither', 'multiplayer', 'warzone', 'wtf', 'point']",5704,neither is multiplayer or warzone wtf is your point 
334,"['lol', 'cod', 'realistic', 'campaigns', 'maybe', 'multiplayer', 'never', 'got', 'people', 'quick', 'scoping', 'drop', 'shotting', 'bunny', 'hopping', 'perks', 'give', 'different', 'abilities', 'nothing', 'multiplayer', 'ever', 'realistic']",5706,lol cod realistic the campaigns maybe but the multiplayer never has been when you got people quick scoping drop shotting bunny hopping perks that give you different abilities nothing about the multiplayer has ever been realistic 
335,"['cod', 'launched', 'first', 'game', 'multiplayer', 'aside', 'single', 'player', 'campaign', 'god', 'awful', 'single', 'player', 'ok', 'saving', 'private', 'ryan', 'beach', 'scene', 'thing', 'always', 'arcade', 'like', 'honestly', 'surprised', 'multiplayer', 'took', 'guns', 'much', 'spread', 'practically', 'top', 'someone', 'even', 'hit', 'let', 'alone', 'kill', 'em']",5707,i was in my 's when cod launched the first game had multiplayer as an aside from the single player campaign and it was god awful single player was ok with that saving private ryan beach scene thing but it's *always* been arcade like it honestly surprised me when the multiplayer took off the guns had so much spread that you practically had to be on top of someone to even hit them let alone kill 'em 
336,"['bad', 'mw', 'launch', 'played', 'matches', 'dogshit', 'sbmm', 'kicked', 'put', 'sweat', 'lobbies', 'noped', 'outta']",5712,my bad mw **launch** and i played a few matches and their dogshit sbmm kicked in and put me in sweat lobbies so i noped outta there
337,"['naw', 'literally', 'op', 'describing']",5722,naw what they literally do what op is describing
338,"['playing', 'ghosts', 'day', 'picking', 'cheap', 'football', 'runescape', 'lol']",5725,i was just playing ghosts the other day after picking it up for cheap and did this with football runescape lol
339,"['thats', 'still', 'lot', 'basically', 'nothing', 'compare', 'bo', 'zombie', 'chronicles', 'remastered', 'maps', 'easter', 'egg', 'quests', 'gun', 'skins', 'gobblegums', 'consumable', 'item', 'currency', 'gobblegums', 'dollars', 'cosmetics', 'rip']",5726,thats still a lot for basically nothing compare that to bo zombie chronicles which had remastered maps most of them with their own easter egg quests gun skins gobblegums a consumable item and some currency to get the gobblegums that was dollars for just cosmetics is a rip off
340,"['free', 'gamepass', 'trash', 'game', 'sell', 'otherwise', 'lol', 'play', 'cod', 'fun', 'undisputedly', 'popular', 'shooter', 'time', 'btw', 'lmk', 'many', 'cods', 'gamepass', 'time', 'mcdonald']",5731,it’s free on gamepass because it’s a trash game that can’t sell otherwise lol i play cod because its fun and it’s undisputedly the most popular shooter of all time btw lmk how many cods are on gamepass when you get time off at mcdonald’s 
341,"['new', 'cods', 'mp', 'wz', 'cannon', 'story', 'iw', 'said', 'mp', 'takes', 'place', 'campaigns', 'sorry', 'tell', 'spoiled', 'mw', 'makarov', 'killed', 'graves', 'still', 'alive', 'yeah']",5735,in the new cods mp and wz are cannon to the story iw said so themselves mp takes place after the campaigns so sorry to tell you they spoiled mw makarov doesn’t get killed and graves is still alive so yeah 
342,"['campaign', 'mostly', 'referring', 'however', 'take', 'cod', 'multiplayer', 'compare', 'multiplayer', 'today', 'night', 'day', 'difference', 'realism', 'least', 'soldiers', 'relatively', 'realistic', 'attire', 'weapons']",5736,the campaign is what i was mostly referring to however take cod ’s multiplayer and compare it to the multiplayer today and it’s a night and day difference in realism at least they were all soldiers with relatively realistic attire and weapons 
343,"['man', 'think', 'back', 'mw', 'player', 'cards', 'icons', 'unlocked', 'specific', 'things', 'game', 'good', 'days', 'remember', 'killed', 'someone', 'shooting', 'claymore', 'wall', 'probably', 'never', 'took', 'icon']",5758,man i think back to mw and the player cards and icons you unlocked for doing specific things in game those were the good days i remember when i killed someone by shooting a claymore through and wall; probably never took that icon off after that 
344,"['interesting', 'take', 'starfield', 'gamepass', 'available', 'playstation', 'still', 'sold', 'million', 'copies', 'month', 'lol', 'edit', 'also', 'calling', 'cod', 'undisputed', 'greatest', 'shooter', 'time', 'confirms', 'played', 'pc', 'shooters', 'especially', 'counter', 'strike']",5763,this is an interesting take when starfield is on gamepass and is not available on playstation and still sold million copies in a month lol edit also calling cod the undisputed greatest shooter of all time confirms you haven't played pc shooters especially counter strike
345,"['sound', 'fkn', 'stupid', 'lol', 'mcdonalds', 'got', 'go', 'back', 'playing', 'bummy', 'game', 'mommies', 'wifi']",5765,you sound fkn stupid lol mcdonalds that all you got what are go back playing your bummy game with your mommies wifi
346,"['yes', 'quick', 'scoping', 'realism', 'needed', 'back', 'day']",5770,yes because quick scoping was the realism we needed back in the day
347,"['daydreaming', 'realistic', 'spec', 'ops', 'operators', 'lovingly', 'applying', 'bright', 'blue', 'tiger', 'stripes', 'weapon']",5771,*daydreaming about realistic spec ops operators lovingly applying bright blue tiger stripes to their weapon*
348,"['still', 'pissed', 'legit', 'spinning', 'th', 'prestige', 'emblem', 'literally', 'stayed', 'locked', 'like', 'could', 'unlock', 'bastards', 'never', 'let', 'us', 'think', 'criminal', 'went', 'gold', 'guns', 'maxing', 'camos', 'shitty', 'fall', 'camo']",5784,still pissed you couldn't legit get the spinning th prestige emblem it literally stayed locked like we could unlock it but those bastards never did let us think it's criminal how we went from gold guns for maxing out the camos to that shitty fall camo 
349,"['jesus', 'saying', 'fucking', 'arma', 'missing', 'point', 'maybe', 'actually', 'read', 'saying', 'cod', 'compared', 'stupid', 'colorful', 'skins', 'guns', 'place', 'think', 'like', 'around', 'cod', 'waw', 'times']",5796,jesus i’m not saying it was fucking arma you’re missing my point… maybe actually read i’m saying cod then compared to now you didn’t have all these stupid colorful skins and guns all over the place think like around cod and waw times 
350,"['calling', 'cod', 'campaigns', 'triple', 'laughable', 'though', 'undeniably', 'polished', 'enjoyable', 'triple', 'maps', 'already', 'played', 'copy', 'pasted', 'layouts', 'additions', 'added', 'give', 'new', 'guns']",5801,calling cod campaigns triple a is laughable though undeniably polished and enjoyable they are not triple a maps you’ve already played before and are just copy pasted layouts with some additions added i’ll give you the new guns but that’s about it
351,"['lol', 'mean', 'like', 'red', 'blue', 'tiger', 'camo', 'golden', 'guns', 'shut', 'dude', 'arguing', 'someone', 'played', 'cod', 'mw', 'every', 'day', 'middle', 'school', 'shit', 'realistic', 'serious', 'sense']",5814,lol you mean like red blue tiger camo and golden guns shut up dude you're arguing with someone who played cod mw every day in middle school that shit was not realistic or serious in any sense 
352,"['play', 'cod', 'lol']",5826,i don’t play cod lol
353,"['serious', 'retorted', 'point', 'referring', 'golden', 'tiger', 'camo', 'mw', 'originally', 'cod', 'lol', 'maybe', 'projecting', 'cause', 'definitely', 'proving', 'point', 'lol', 'see', 'even', 'referring', 'mw', 'fine', 'like', 'game', 'post', 'remastered', 'version', 'mw', 'maybe', 'try', 'calm', 'touch', 'grass']",5840,are you serious i retorted your point by referring to the golden tiger camo in mw originally from cod lol *** maybe you're projecting cause you're definitely not proving your point lol i see you're not even referring to mw that fine you don't have to like the game but this post is about a remastered version of mw so maybe just try to calm down and touch grass 
354,"['oh', 'interest', 'cod', 'whatsoever', 'played', 'first', 'game', 'bothered', 'since', 'single', 'player', 'fine', 'bf', 'already', 'multiplayer', 'rehashed', 'ut', 'quake', 'doom', 'soldier', 'fortune', 'ii', 'nothing', 'interesting']",5848,oh i have no interest in cod whatsoever played that first game and haven't bothered with it since the single player was fine but bf was already out so the multiplayer was just rehashed ut or quake or doom or soldier of fortune ii nothing interesting 
355,"['indeed', 'stopped', 'buying', 'cod', 'every', 'year']",5855,indeed i do it’s why i stopped buying cod every year
356,"['nice', 'working', 'dreamcast', 'hard', 'find', 'lol', 'glad', 'shenmue', 'systems', 'though', 'lol']",5901,nice to have a working dreamcast those are hard to find lol glad shenmue is on other systems though lol
357,"['painting', 'awesome']",5905,that painting is awesome 
358,"['painting', 'awesome', 'artist', 'name', 'found']",5934,that painting is awesome any artist name found on it 
359,"['use', 'scart', 'connections', 'use', 'composite', 'cables']",5941,do you use the scart connections or do you use composite cables 
360,"['largest', 'crt', 'tv', 'ever', 'produced', 'inches', 'maybe', 'misremembering', 'would', 'pretty', 'rare', 'find', 'particular', 'sony']",5966,the largest crt tv ever produced was inches so maybe you are misremembering would have been a pretty rare find if it was that particular sony
361,"['even', 'baby', 'og', 'nes']",6015,even if you aren't an s baby get yourself an og nes 
362,"['pretty', 'neat', 'actually', 'never', 'used', 'save', 'states', 'snes', 'lot', 'fair', 'nes', 'needed', 'pad', 'game', 'length', 'holdover', 'arcades']",6022,that is pretty neat actually i never used save states on snes as they are a lot more fair than nes which just needed to pad game length holdover from arcades 
363,"['heck', 'ya', 'duck', 'hunt', 'yoshi', 'safari', 'super', 'nes', 'uses', 'super', 'scope']",6024,heck ya duck hunt and yoshi’s safari for the super nes that uses the super scope 
364,"['aiight', 'mr', 'diet', 'soda', 'lol']",6027,aiight mr diet soda lol
365,"['would', 'definitely', 'quest', 'price', 'new', 'quest', 'buy', 'cable', 'works', 'like', 'rift', 'higher', 'resolution', 'still', 'supported', 'oculus']",6100,i would definitely get a quest its the same price as a new quest and if you buy a cable it works like rift but with a higher resolution and its still supported by oculus
366,"['battlebit', 'remastered', 'developed', 'guys', 'roblox', 'like', 'graphics', 'players', 'battlefield']",6103,battlebit remastered developed by guys and roblox like graphics has x more players than battlefield 
367,['nope'],6114,nope
368,"['gonna', 'say', 'roundhouse', 'kick', 'temple', 'late', 'abortion', 'works']",6135,i was gonna say a roundhouse kick to the temple but late abortion works too 
369,"['remember', 'cooking', 'mumma', 'ds', 'sandwiches', 'remind']",6236,remember cooking mumma on ds that’s what the sandwiches remind me of 
370,"['devs', 'dragged', 'kicking', 'screaming', 'shows']",6269,the devs had to be dragged kicking and screaming to d it shows 
371,"['think', 'missing', 'something', 'like', 'looking', 'movie', 'without', 'glasses', 'haptic', 'gloves', 'scary', 'tummy', 'rumbler', 'pack']",6436,i think we are missing something like we are looking at a d movie without the glasses or haptic gloves and scary tummy rumbler pack 
372,"['exactly', 'profitable', 'lol']",6551,that’s exactly why they’re so profitable lol
373,"['subway', 'surfers', 'looks', 'sick']",6561,this subway surfers looks sick
374,"['even', 'psp', 'better', 'remember', 'jax', 'dexter', 'could', 'jack', 'dexter', 'quite', 'remember']",6645,even the psp was better remember jax and dexter it could be jack and dexter can’t quite remember 
375,"['jeez', 'heard', 'bad', 'man', 'looks', 'like', 'internal', 'beta', 'leaked']",6750,jeez i heard it was bad but man that looks like an internal beta that's been leaked
376,"['ist', 'pickaxe', 'farming', 'materials', 'fortnite', 'great', 'game']",6868,where ist his pickaxe why is he not farming materials fortnite is such a great game s
377,"['referring', 'pubg']",6901,they referring to pubg 
378,"['bitches', 'stop', 'bitches']",6951,when will you bitches stop being bitches 
379,"['back', 'day', 'superman', 'liked', 'everyone', 'boo', 'hoos']",7090,back in my day we had superman and we liked it now everyone just boo hoos 
380,"['always', 'baffle', 'folks', 'dive', 'day', 'bitch', 'whole', 'day', 'karma', 'lol']",7185,it will always baffle me that folks dive in day and bitch the whole day for karma lol
381,"['whe', 'ever', 'seen', 'pokemo', 'game', 'good', 'gfx', 'gta', 'cod', 'nobody', 'plays', 'gfx', 'lol']",7211,whe have you ever seen a pokemo game with good gfx this isn't gta or cod nobody plays this for gfx lol 
382,"['quit', 'buying']",7271,quit buying it
383,"['quit', 'buying', 'garbage']",7346,then quit buying their garbage 
384,"['need', 'expansion', 'pak']",7427,need the expansion pak 
385,"['like', 'surprised']",7574,i like how you’re surprised
386,"['really', 'dropped', 'ball']",7600,they really dropped the ball here again
387,"['hey', 'charm', 'ps', 'polygon', 'graphics', 'lol']",7636,hey there is some charm to ps polygon graphics lol
388,"['glad', 'pre', 'order']",7671,i'm glad i didn't pre order it
389,"['really', 'try', 'shot', 'ya']",7801,really had to try to get this shot didn't ya 
390,"['yeah', 'motorcyclemons', 'lol']",7804,yeah the motorcyclemons weren’t it for me lol
391,"['quit', 'fun', 'vibe', 'posts', 'trashing', 'games']",7843,very 'quit having fun' vibe from all these posts trashing the games
392,"['remember', 'runescape', 'still']",7915,remember runescape it’s still out there
393,"['feed', 'nintendo', 'livestock']",7923,just more feed for the nintendo livestock 
394,"['come', 'playing', 'shin', 'megami', 'tensei', 'nocturne', 'nowhere', 'near', 'ugly', 'remaster', 'burnt', 'original', 'ps', 'disc']",7945,come on i'm playing shin megami tensei nocturne and it's nowhere near as ugly as this no not the remaster i burnt the original on a ps disc
395,"['dfx', 'voodoo', 'vibes']",7966, dfx voodoo vibes
396,"['miss', 'ds', 'days']",8102,i miss the ds days…
397,"['like', 'ps', 'game', 'gran', 'turismo', 'ps', 'looks', 'realistic']",8111,more like a ps game gran turismo on ps looks very realistic
398,"['reminds', 'thrillville']",8192,reminds me of thrillville 
399,"['remember', 'preordered', 'problem']",8338,just remember if you preordered you are the problem 
400,"['toilet', 'seat', 'back']",8364,is that a toilet seat on your back 
401,"['couldve', 'used', 'unreal']",8453,couldve just used unreal 
402,"['please', 'quit', 'buying']",8491,please quit buying them then
403,"['glad', 'buy', 'stick', 'playing', 'brilliant', 'diamond']",8509,so glad i didn’t buy i’ll stick to playing brilliant diamond 
404,"['looks', 'like', 'nutsack', 'filled', 'oil', 'dipped', 'acid']",8563,it looks like my nutsack filled with oil and dipped in acid 
405,['lol'],8704,lol
406,"['luigi', 'mansion', 'monster', 'hunter', 'rise', 'fast', 'rmx', 'astral', 'chain', 'etc']",8826,or luigi's mansion monster hunter rise fast rmx astral chain etc 
407,"['cod', 'fanboys', 'agree']",9003,cod fanboys agree 
408,"['hyper', 'realism', 'days', 'back', 'day', 'hyper', 'realism', 'possible', 'mean', 'games', 'looked', 'like', 'shit', 'charm', 'art', 'style']",9031,it's all about hyper realism these days back in the day hyper realism wasn't possible but that doesn't mean the games looked like shit they had their own charm and art style 
409,"['sounds', 'awfully', 'similar', 'us', 'madden']",9133,sounds awfully similar to us over in r madden
410,"['damn', 'sounds', 'like', 'activision', 'wow', 'complainers']",9174,damn this sounds like activision wow complainers
411,"['cod', 'lazy', 'think', 'contrary', 'popular', 'belief']",9228,cod isn't as lazy as you think contrary to popular belief 
412,"['people', 'like', 'numw', 'people', 'play', 'warzone']",9229,very few people like numw and people only play warzone because it's f p 
413,"['hahahhahaha', 'definitely', 'casual']",9230,hahahhahaha no it definitely hasn’t casual 
414,"['quit', 'taking', 'shit', 'screenshots']",9283,and quit taking shit screenshots 
415,"['yea', 'cool', 'would', 'realistic', 'version']",9364,yea but how cool would a more realistic version be 
416,"['mario', 'fnf', 'smash', 'bros', 'overwatch', 'call', 'duty', 'real', 'life', 'fortnite', 'fans']",9403,same with mario fnf smash bros overwatch call of duty real life and fortnite fans 
417,"['transfer', 'phone', 'pc', 'though']",9417,can you transfer it to your phone or pc though 
418,"['football', 'vibes']",9650,e football vibes
419,"['contests', 'base', 'ever', 'come', 'back', 'ruby', 'sapphire', 'remember', 'pretty', 'engrossing', 'back', 'day']",9754,did contests and base ever come back from ruby and sapphire i remember those being pretty engrossing back in the day
420,"['also', 'need', 'speed', 'hot', 'persuit', 'burnout', 'paradise', 'remastered']",9785,also need for speed hot persuit and burnout paradise remastered 
421,"['black', 'white', 'dogshit']",9849,black and white is dogshit what are you on about
422,"['call', 'duty', 'cod', 'grey', 'cod', 'brown', 'exact', 'game', 'different', 'guns']",9907,call of duty should do this cod grey and cod brown exact same game but different guns
423,"['buddy', 'mine', 'pirated', 'two', 'days', 'came', 'lol', 'pre', 'orders', 'suck', 'dick']",9994,a buddy of mine pirated it two days before it came out lol pre orders can suck dick
424,"['plays', 'best', 'okama', 'gamesphere']",10022,plays best on the okama gamesphere
425,"['sound', 'torches', 'pitchforks', 'taken', 'heard', 'distance']",10111,*the sound of torches and pitchforks being taken up can be heard in the distance*
426,"['yeah', 'sounds', 'good', 'guess']",10122,yeah sounds good to me i guess 
427,"['wih', 'could', 'jut', 'buy', 'campaign', 'interest', 'playing', 'cod', 'mp']",10166,i wih i could jut buy the campaign i have no interest in playing cod mp 
428,"['take', 'microsd', 'card', 'transfer', 'pc', 'still', 'slightly', 'annoying', 'way', 'faster']",10201,i just take the microsd card out and transfer them to pc still slightly annoying but way faster 
429,"['upload', 'twitter', 'download', 'pic', 'much', 'faster', 'connect', 'pc', 'usb', 'cable']",10202,just upload it to twitter and download the pic from there much faster or connect it to pc with usb cable 
